video_id,video_title,video_url,channel_name,date_uploaded,is_for_kids
E2mQhr5V2xE,Blippi Learns About Diggers | Construction Vehicles For Kids | Educational Videos For Toddlers,https://www.youtube.com/watch?v=E2mQhr5V2xE,Blippi - Educational Videos for Kids,2020-09-03T06:00:06-07:00,True
AgQEBdkc62g,Toy Box with Handyman Hal | Car Wash Toy and more,https://www.youtube.com/watch?v=AgQEBdkc62g,Handyman Hal,2021-02-20T21:58:47-08:00,True
JM1fLQokO3M,Dangerous game | The Game | Gumball | Cartoon Network,https://www.youtube.com/watch?v=JM1fLQokO3M,The Amazing World of Gumball,2022-09-10T08:00:11-07:00,True
ATiqXBJQ03E,The Great Escape | The Neighbor | Gumball | Cartoon Network,https://www.youtube.com/watch?v=ATiqXBJQ03E,The Amazing World of Gumball,2021-05-27T00:00:02-07:00,True
gIwy738St9I,"Once A Bully, Always A Bully | Gumball | Cartoon Network",https://www.youtube.com/watch?v=gIwy738St9I,The Amazing World of Gumball,2020-02-27T00:00:10-08:00,True
DaeV1iG6vdY,Who Made Anais Cry?! | Gumball | Cartoon Network,https://www.youtube.com/watch?v=DaeV1iG6vdY,The Amazing World of Gumball,2020-06-25T00:00:04-07:00,True
vz9ET60on3A,She's So Evil | The Wicked | Gumball | Cartoon Network,https://www.youtube.com/watch?v=vz9ET60on3A,The Amazing World of Gumball,2021-09-30T00:00:32-07:00,True
OaOS16qSIzE,Gumball's New Look | The Transformation | Gumball | Cartoon Network,https://www.youtube.com/watch?v=OaOS16qSIzE,The Amazing World of Gumball,2020-06-16T00:00:05-07:00,True
IKqPyWdmLu0,Gumball | The Best Mom in the World Competition - Mother's Day Special | Cartoon Network,https://www.youtube.com/watch?v=IKqPyWdmLu0,The Amazing World of Gumball,2022-03-26T03:00:07-07:00,True
jm3cPMd8GA8,The Tag | Gumball | Cartoon Network,https://www.youtube.com/watch?v=jm3cPMd8GA8,The Amazing World of Gumball,2020-08-22T00:00:05-07:00,True
jyC8DPWZVWQ,Gumball | Nicole's Enemy | The Fury | Cartoon Network,https://www.youtube.com/watch?v=jyC8DPWZVWQ,The Amazing World of Gumball,2018-06-30T00:00:03-07:00,True
49nyjJDgh-M,Ben and Holly’s Little Kingdom | Royal Movement | Kids Videos,https://www.youtube.com/watch?v=49nyjJDgh-M,Ben and Holly's Little Kingdom,2020-01-30T01:00:01-08:00,True
4BxVKoVIdIA,Gumball | Detective | Cartoon Network,https://www.youtube.com/watch?v=4BxVKoVIdIA,The Amazing World of Gumball,2018-08-18T00:00:01-07:00,True
DBgiYEXu18Q,Gumball | Bass or Bass? | The Worst | Cartoon Network,https://www.youtube.com/watch?v=DBgiYEXu18Q,The Amazing World of Gumball,2019-04-16T00:00:00-07:00,True
9hTg67_8NEs,PAINTBALL AND DATING APPS!  Gumball Compilation | Cartoon Network,https://www.youtube.com/watch?v=9hTg67_8NEs,The Amazing World of Gumball,2023-07-16T08:00:06-07:00,True
fIVqx0SBSjI,The Gumball Chronicles | Gumball Runs for President | Cartoon Network UK 🇬🇧,https://www.youtube.com/watch?v=fIVqx0SBSjI,Cartoon Network UK,2021-04-11T06:00:12-07:00,True
Gbddc-F7Umk,Gumball | Billy the Big Bully | The Pest | Cartoon Network,https://www.youtube.com/watch?v=Gbddc-F7Umk,The Amazing World of Gumball,2019-01-29T00:00:01-08:00,True
qHbsdxbelns,Snow Queen + Thumbelina | Bedtime Stories for Kids in English | Fairy Tales,https://www.youtube.com/watch?v=qHbsdxbelns,Fairy Tales and Stories for Kids,2021-07-14T16:00:13-07:00,True
Wf6dxCpe0-c,Extreme Cold Adventures | Best Of Season 4 | Full Episodes | Finding Stuff Out,https://www.youtube.com/watch?v=Wf6dxCpe0-c,9 Story Fun,2023-10-17T13:45:01-07:00,True
D6NY-QO5WM4,Gumball | The Origins Part 1 | Cartoon Network,https://www.youtube.com/watch?v=D6NY-QO5WM4,The Amazing World of Gumball,2018-06-14T00:00:03-07:00,True
woUUDE90kzQ,Gumball | I'll Do Anything But That | Cartoon Network,https://www.youtube.com/watch?v=woUUDE90kzQ,The Amazing World of Gumball,2019-04-02T00:00:09-07:00,True
mmShNB9WAcE,Gumball | The Hug | Cartoon Network,https://www.youtube.com/watch?v=mmShNB9WAcE,The Amazing World of Gumball,2018-08-21T00:00:03-07:00,True
UriZJWTHwp8,Gumball | The Biggest Fraud of Them All | Cartoon Network,https://www.youtube.com/watch?v=UriZJWTHwp8,The Amazing World of Gumball,2019-03-30T01:00:04-07:00,True
kZ-IOh9-f90,"Dude, We're Getting the Band Back Together 🎸 | S1 E14 | Full Episode | Phineas and Ferb |@disneyxd",https://www.youtube.com/watch?v=kZ-IOh9-f90,Disney XD,2019-07-06T12:45:02-07:00,True
-PFva5dElF8,Gumball | Escaping From Anais | Cartoon Network UK,https://www.youtube.com/watch?v=-PFva5dElF8,Cartoon Network UK,2022-04-30T06:00:00-07:00,True
GzSfnpmQknQ,Gumball | Wish Upon A Wand | Cartoon Network,https://www.youtube.com/watch?v=GzSfnpmQknQ,The Amazing World of Gumball,2017-01-25T23:30:00-08:00,True
t5cNY7eMAXg,Gumball | Tattooed Delinquent | Cartoon Network,https://www.youtube.com/watch?v=t5cNY7eMAXg,The Amazing World of Gumball,2019-02-26T00:00:04-08:00,True
WYpvPdGXahA,Gumball | That's Just How Nuggets Are Made | The Menu | Cartoon Network,https://www.youtube.com/watch?v=WYpvPdGXahA,The Amazing World of Gumball,2019-10-19T00:00:04-07:00,True
vX5SfsW0Yxw,Living Sandwiches! 😳 | Teen Titans Go! | Cartoon Network,https://www.youtube.com/watch?v=vX5SfsW0Yxw,Cartoon Network,2022-07-16T05:59:49-07:00,True
DuFuhxI5LTg,Teen Titans Go! | More Cats 😻Cats 😽Cats 😼| @dckids,https://www.youtube.com/watch?v=DuFuhxI5LTg,DC Kids,2020-01-04T08:00:04-08:00,True
V8XeaLdrbkg,Buttercup's Blunder | Powerpuff Girls | Cartoon Network,https://www.youtube.com/watch?v=V8XeaLdrbkg,The Powerpuff Girls,2019-12-10T03:00:15-08:00,True
QmpHcrA2hC0,Lady Legasus! | Teen Titans Go! | Cartoon Network,https://www.youtube.com/watch?v=QmpHcrA2hC0,Cartoon Network,2022-06-21T11:40:07-07:00,True
wGU8bLzp9C0,Ben and Holly’s Little Kingdom Full Episodes 👍 Superheroes | HD Cartoons for Kids,https://www.youtube.com/watch?v=wGU8bLzp9C0,Ben and Holly's Little Kingdom,2020-05-17T01:00:28-07:00,True
yC1koRIvmdk,Peppa Pig Goes To A Fancy Restaurant 🐷 🧐 We Love Peppa Pig,https://www.youtube.com/watch?v=yC1koRIvmdk,We Love Peppa Pig,2023-09-30T01:00:34-07:00,True
nCoXomMA24Y,Gumball | The Rival | Cartoon Network,https://www.youtube.com/watch?v=nCoXomMA24Y,The Amazing World of Gumball,2018-10-20T00:00:03-07:00,True
fOYmMxWF9Sg,ESCAPING THE SEWER!! Roblox Ultimate Slide Box Racing,https://www.youtube.com/watch?v=fOYmMxWF9Sg,EthanGamer,2016-05-15T14:00:42-07:00,True
ih7VAHbl0P4,Teen Titans Go! | Super Powers: Raven | DC Kids,https://www.youtube.com/watch?v=ih7VAHbl0P4,DC Kids,2019-01-19T07:00:09-08:00,True
baE4UYRLJ3Q,What If the Titans Were Toddlers? | Teen Titans Go! | Cartoon Network UK,https://www.youtube.com/watch?v=baE4UYRLJ3Q,Cartoon Network UK,2023-01-21T06:00:21-08:00,True
voXCBeJTuH4,Teen Titans Go! | Super Powers: Cyborg | @dckids,https://www.youtube.com/watch?v=voXCBeJTuH4,DC Kids,2018-06-09T08:00:07-07:00,True
HUJk4HMpViM,The Titans Can Rock (Mash-Up) | Teen Titans Go! | Cartoon Network,https://www.youtube.com/watch?v=HUJk4HMpViM,Cartoon Network,2022-12-29T05:59:56-08:00,True
XrdijasiVFM,Teen Titans Go! | Blackfire Is EVIL! |@dckids​,https://www.youtube.com/watch?v=XrdijasiVFM,DC Kids,2022-09-03T08:00:16-07:00,True
TuU5vZde9Ro,Tom's Pencil ✏️ | The Fixies | Cartoons for Kids | WildBrain Learn at Home,https://www.youtube.com/watch?v=TuU5vZde9Ro,WildBrain Wonder,2022-05-13T06:00:14-07:00,True
utalIjvOqnw,Let's Go Surfing | Caillou's New Adventures,https://www.youtube.com/watch?v=utalIjvOqnw,Caillou's New Adventures - WildBrain,2023-09-09T08:00:41-07:00,True
k7xOV9HcAkE,Talking Tom Heroes - Rainbow Color Rampage (Episode 40),https://www.youtube.com/watch?v=k7xOV9HcAkE,Talking Tom Heroes,2020-08-08T06:00:24-07:00,True
sakr4fgOHNc,Talking Tom Heroes - Mission Toothache! (Episode 22),https://www.youtube.com/watch?v=sakr4fgOHNc,Talking Tom Heroes,2019-12-05T06:01:05-08:00,True
_pfnKswqicg,Breakfast in Bed 🌼 Mother's Day Special ❤️ Oddbods Full Episode | Funny Cartoons for Kids,https://www.youtube.com/watch?v=_pfnKswqicg,Oddbods - Official Channel,2022-05-07T04:00:10-07:00,True
iDuBVzhadbY,Talking Tom Heroes - Baby Potion (Episode 36),https://www.youtube.com/watch?v=iDuBVzhadbY,Talking Tom Heroes,2020-06-11T06:00:11-07:00,True
N88EzX8W5mE,Learning New Tricks | The Fixies 40 Minute Special Compilation | WildBrain,https://www.youtube.com/watch?v=N88EzX8W5mE,WildBrain Wonder,2021-04-24T05:00:08-07:00,True
fOgCRumVmYg,The Cube Puzzle ❇️ | The Fixies | Cartoons for Kids | WildBrain - Kids TV Shows Full Episodes,https://www.youtube.com/watch?v=fOgCRumVmYg,WildBrain Fizz,2022-05-24T07:00:15-07:00,True
islx41hxOlY,The Bug Spray! Fixies Beware | The Fixies | Animation for Kids,https://www.youtube.com/watch?v=islx41hxOlY,The Fixies,2023-07-18T05:00:38-07:00,True
5FWUdyZnNsw,Arpo the Robot | Run For Your Life ARPO | Arpo Full Episodes | Compilation | Funny Cartoons for Kids,https://www.youtube.com/watch?v=5FWUdyZnNsw,ARPO The Robot,2020-06-28T05:00:01-07:00,True
bFJ4DMiaVaI,🤖 El Robot ARPO y el Bebé | Sálvese quien pueda | Caricaturas y Dibujos Animados Para Niños,https://www.youtube.com/watch?v=bFJ4DMiaVaI,El Robot ARPO en Español,2021-02-18T06:00:20-08:00,True
lnV5thku8SI,Rusty Skating / Ralph Rescue +MORE | Rusty Rivets  | Cartoons for Kids,https://www.youtube.com/watch?v=lnV5thku8SI,Spin Kids - Cartoons & Original Shows for Kids,2023-04-30T05:00:30-07:00,True
Z04g0IIS1VY,Abby Mystery Guessing Game and MORE | Abby Hatcher | Cartoons for Kids,https://www.youtube.com/watch?v=Z04g0IIS1VY,Spin Kids Treehouse,2023-07-04T07:12:01-07:00,True
QAKJvmKBn7M,Abby and Detective Bozzly Hunt for Glasses +MORE | Abby Hatcher | Cartoons for Kids,https://www.youtube.com/watch?v=QAKJvmKBn7M,Spin Kids - Cartoons & Original Shows for Kids,2023-09-08T06:00:28-07:00,True
BsnRjzTtuEA,Abby and Flower Fuzzlies Turn into a Rock Band | Abby Hatcher | Cartoons for Kids,https://www.youtube.com/watch?v=BsnRjzTtuEA,Spin Kids - Cartoons & Original Shows for Kids,2023-06-09T06:00:13-07:00,True
3lVagILNYdE,Beach Day in the Desert | Talking Tom & Friends | Cartoons for Kids | WildBrain Kids,https://www.youtube.com/watch?v=3lVagILNYdE,WildBrain Kids,2022-11-06T03:00:02-08:00,True
tP40tmwYW4w,Don't Get Too into the Game | Good Habits | Funny Kids Stories | Kids Cartoon | Mimi and Daddy,https://www.youtube.com/watch?v=tP40tmwYW4w,Mimi and Daddy - Kids Songs and Cartoons,2023-08-19T05:00:51-07:00,True
sFVAT9LcPck,Don't Get Too into the Game | Good Habits | Funny Kids Stories | Kids Cartoon | Mimi and Daddy,https://www.youtube.com/watch?v=sFVAT9LcPck,Mimi and Daddy - Kids Songs and Cartoons,2023-07-30T05:00:45-07:00,True
hsmy5baawA0,My Special Pizza | ABC Song + More Kids Songs & Nursery Rhymes | Mimi and Daddy,https://www.youtube.com/watch?v=hsmy5baawA0,Mimi and Daddy - Kids Songs and Cartoons,2023-07-24T05:00:39-07:00,True
FRz617W0Ayc,Ben and Holly's Little Kingdom - 1 Hour Special Compilation!,https://www.youtube.com/watch?v=FRz617W0Ayc,Ben and Holly's Little Kingdom,2019-06-07T02:38:21-07:00,True
ibOXI5uJUks,Kit^n^Kate:  learning to help| Collection of episodes,https://www.youtube.com/watch?v=ibOXI5uJUks,Kit ^n^ Kate,2020-11-21T01:34:36-08:00,True
bmY6i2gMfOE,Kid-E-Cats | Crazy Episodes Compilation | Best cartoons for Kids 2021,https://www.youtube.com/watch?v=bmY6i2gMfOE,Kid-E-Cats,2021-02-19T05:00:11-08:00,True
kObeWXQZGHE,Kid-E-Cats | Sports Episodes Compilation | Cartoons for Kids 2021,https://www.youtube.com/watch?v=kObeWXQZGHE,Kid-E-Cats,2021-08-20T06:00:33-07:00,True
umhDyVxy7LI,Kid-E-Cats | Grown up Episodes Compilation | Best cartoons for Kids 2022,https://www.youtube.com/watch?v=umhDyVxy7LI,Kid-E-Cats,2022-04-09T06:00:32-07:00,True
TbohY3QX6ZY,Kid-E-Cats | Funny Episodes Compilation | Best cartoons for Kids 2021,https://www.youtube.com/watch?v=TbohY3QX6ZY,Kid-E-Cats,2021-11-30T05:00:13-08:00,True
4mmrFfVZQJA,Kid-E-Cats | New Episodes compilation | Cartoons for Kids,https://www.youtube.com/watch?v=4mmrFfVZQJA,Kid-E-Cats,2020-05-05T09:00:03-07:00,True
FB0N8ncNXL4,Kid-E-Cats | NEW Episodes Compilation | Best cartoons for Kids 2023,https://www.youtube.com/watch?v=FB0N8ncNXL4,Kid-E-Cats,2023-10-16T07:00:09-07:00,True
HhshcAwbFXY,Kid-E-Cats | NEW Episodes Compilation | Best cartoons for Kids 2023,https://www.youtube.com/watch?v=HhshcAwbFXY,Kid-E-Cats,2023-03-06T06:00:09-08:00,True
EhhiAJ4Z2EU,Peppa Pig Full Episodes | Edmond Elephant's Birthday | Cartoons for Children,https://www.youtube.com/watch?v=EhhiAJ4Z2EU,Peppa Pig Asia,2019-03-12T00:00:00-07:00,True
ueYlA0imeEI,Kid-E-Cats | Kittens in a Jam - Episode 5 | Cartoons for kids,https://www.youtube.com/watch?v=ueYlA0imeEI,Kid-E-Cats,2018-10-02T02:44:01-07:00,True
mDcRbciyxwE,Kid-E-Cats | New compilation | Cartoons for Kids 😱👽🎲,https://www.youtube.com/watch?v=mDcRbciyxwE,Kid-E-Cats,2020-02-18T08:00:12-08:00,True
qyiw5_OlSAQ,Kid-E-Cats | New Episodes Compilation | Cartoons for Kids,https://www.youtube.com/watch?v=qyiw5_OlSAQ,Kid-E-Cats,2020-09-08T09:00:19-07:00,True
fRDybe0txEM,Going on Holidays ☀️🚘🚢 Simon | 2 hours compilation | Season 2 Full episodes | Cartoons for Children,https://www.youtube.com/watch?v=fRDybe0txEM,Simon Super Rabbit [English],2020-03-13T13:00:11-07:00,True
gvqj0279LLY,Kit^n^Kate: Be healthy| Collection of episodes,https://www.youtube.com/watch?v=gvqj0279LLY,Kit ^n^ Kate,2020-11-05T06:00:07-08:00,True
uogmPjC57G0,Kid-E-Cats | NEW Episodes Compilation | Best cartoons for Kids 2022,https://www.youtube.com/watch?v=uogmPjC57G0,Kid-E-Cats,2022-04-25T06:00:36-07:00,True
jXT0hGNov6Q,Ben and Holly’s Little Kingdom | Sports Day | Kids Videos,https://www.youtube.com/watch?v=jXT0hGNov6Q,Ben and Holly's Little Kingdom,2019-11-25T23:00:08-08:00,True
cBeu1jEUs5g,Rosie's Haircut | Caillou Cartoon,https://www.youtube.com/watch?v=cBeu1jEUs5g,Caillou - WildBrain,2023-05-13T08:00:23-07:00,True
RoZ3gIwn_N0,Kid-E-Cats | NEW Episodes Compilation | Best cartoons for Kids 2023,https://www.youtube.com/watch?v=RoZ3gIwn_N0,Kid-E-Cats,2023-10-09T07:00:30-07:00,True
3HCMfqDweok,Sport Day 🏃🏅💧⚽ Simon | 1 hour compilation | Season 2 Full episodes | Cartoons for Children,https://www.youtube.com/watch?v=3HCMfqDweok,Simon Super Rabbit [English],2020-08-28T13:00:09-07:00,True
--4xFgSj2mo,🌻☀️🏞️🌴 all episodes about hot summer 🌻☀️🏞️🌴| Collection of episodes - Kit and Kate,https://www.youtube.com/watch?v=--4xFgSj2mo,Kit ^n^ Kate,2021-06-04T07:01:28-07:00,True
7w90F-Z8_jA,Kid-E-Cats |  NEW Episodes Compilation | Best cartoons for Kids 2021,https://www.youtube.com/watch?v=7w90F-Z8_jA,Kid-E-Cats,2021-12-03T05:00:06-08:00,True
StTY2HkYHdU,Pororo the Best Animation | #10 Cooking Showdown | Learning Healthy Habits for Kids | Pororo English,https://www.youtube.com/watch?v=StTY2HkYHdU,Pororo the Little Penguin,2022-09-07T17:00:06-07:00,True
F2DFzh7R3Tg,★Full★ Pororo Dino Adventure | Escape from the Dinosaur Island! | Dinosaur Animation for Kids,https://www.youtube.com/watch?v=F2DFzh7R3Tg,Pororo the Little Penguin,2022-11-18T17:00:05-08:00,True
4NWSvvorgN8,Pororo the Best Animation | #50 Crong Goes Number Two | Learning Healthy Habits | Pororo English,https://www.youtube.com/watch?v=4NWSvvorgN8,Pororo the Little Penguin,2023-05-25T18:00:04-07:00,True
zlIDS_FTq1o,Ep26 Crong's Hiccup | Do you know how to stop Crong's hiccups? | Pororo HD | Pororo New1,https://www.youtube.com/watch?v=zlIDS_FTq1o,Pororo the Little Penguin,2018-11-26T08:00:07-08:00,True
rbHxrXZvZb8,Pororo Season 7 | #26 Happy Loopy | S7 EP 26 | Pororo English Episodes,https://www.youtube.com/watch?v=rbHxrXZvZb8,Pororo the Little Penguin,2022-07-01T17:00:30-07:00,True
mUyLXFFx1wo,Pororo Season 6 | Crong's little friend | How to make new friends?!,https://www.youtube.com/watch?v=mUyLXFFx1wo,Pororo the Little Penguin,2017-11-17T10:00:04-08:00,True
1lu_LN0wwws,Kid-E-Cats | Brand NEW Episodes Compilation | Best cartoons for Kids 2021,https://www.youtube.com/watch?v=1lu_LN0wwws,Kid-E-Cats,2021-11-09T05:00:02-08:00,True
FOV9_oVufkk,Kid-E-Cats | Сupcake's compilation | Cartoons for Kids 🍰🍩🍪,https://www.youtube.com/watch?v=FOV9_oVufkk,Kid-E-Cats,2019-10-22T09:00:04-07:00,True
6C3p1DqfPfI,Ben and Holly’s Little Kingdom | Send in the Gastons!!! | Kids Videos,https://www.youtube.com/watch?v=6C3p1DqfPfI,Ben and Holly's Little Kingdom,2020-01-31T01:00:01-08:00,True
Ol6EZ4M4pTk,Kid-E-Cats | New Episodes Compilation | Cartoons for Kids 🤓,https://www.youtube.com/watch?v=Ol6EZ4M4pTk,Kid-E-Cats,2021-05-28T07:34:42-07:00,True
SluNUqeuA9g,Cinderella Full Story | Fairy Tales | Little Fox | Bedtime Stories for Kids,https://www.youtube.com/watch?v=SluNUqeuA9g,Little Fox - Kids Stories and Songs,2020-03-22T17:42:10-07:00,True
K8xqdTmpoBM,"Ben and Holly’s Little Kingdom Full Episodes ❤️ Mermaids, Chickens and Xmas | Kids Videos",https://www.youtube.com/watch?v=K8xqdTmpoBM,Ben and Holly's Little Kingdom,2019-12-17T23:00:02-08:00,True
0MvytZyGT9I,Polly Pocket | Full Episode Compilation | 1 Hour | Videos For Kids,https://www.youtube.com/watch?v=0MvytZyGT9I,Polly Pocket,2016-12-03T00:00:00-08:00,True
Q32kkjwe8qY,The Scam | Gumball | Cartoon Network,https://www.youtube.com/watch?v=Q32kkjwe8qY,The Amazing World of Gumball,2020-07-21T00:00:05-07:00,True
oq8PqEWH9sY,What's Gumball Turned In To Now?| The Box | Gumball | Cartoon Network,https://www.youtube.com/watch?v=oq8PqEWH9sY,The Amazing World of Gumball,2021-02-20T00:00:26-08:00,True
MnbsQxY9pls,Another Haunted House Prank | The Sale | Gumball | Cartoon Network,https://www.youtube.com/watch?v=MnbsQxY9pls,The Amazing World of Gumball,2021-08-07T00:00:04-07:00,True
pIncH8FXpQ0,Kids Videos | Up in Space with Peppa Pig! Peppa Pig Official | New Peppa Pig,https://www.youtube.com/watch?v=pIncH8FXpQ0,Kids Videos,2019-03-15T02:07:16-07:00,True
CH1d2IX49BY,The Roller Skating Disco 🛼 | Peppa Pig Full Episodes,https://www.youtube.com/watch?v=CH1d2IX49BY,Kids Videos,2023-08-07T16:00:11-07:00,True
1pRzIMAnP8A,Om Nom Stories 🎅 Super Noms - Best Of 2020 (Cut the Rope) 🎅 Kedoo ToonsTV,https://www.youtube.com/watch?v=1pRzIMAnP8A,Kedoo Toons TV - Funny Animations for Kids,2021-01-04T02:00:00-08:00,True
whZPB3aQUYk,Doctor Hamster's New Hamster Wheel 🐹 | Peppa Pig Official Full Episodes,https://www.youtube.com/watch?v=whZPB3aQUYk,Peppa Pig - Official Channel,2023-10-08T04:00:41-07:00,True
bbx1J1g42bo,Steven Universe | Pearl Tricks Garnet Into Fusing | Cry For Help | Cartoon Network,https://www.youtube.com/watch?v=bbx1J1g42bo,Steven Universe,2018-06-25T22:00:02-07:00,True
2v7yGfXOq4U,The Whole Team Come Together | Steven Universe | Cartoon Network,https://www.youtube.com/watch?v=2v7yGfXOq4U,Steven Universe,2023-08-20T05:00:02-07:00,True
8ggTLLBLqz8,Steven Universe | Ruby and Sapphire Unfuse | Keystone Motel | Cartoon Network,https://www.youtube.com/watch?v=8ggTLLBLqz8,Steven Universe,2018-04-04T22:00:01-07:00,True
esh3q3aaP7Y,Steven Universe: The Movie | True Kinda Love - Singalong | Cartoon Network UK 🇬🇧,https://www.youtube.com/watch?v=esh3q3aaP7Y,Cartoon Network UK,2020-03-25T11:00:08-07:00,True
rOm7cNOJpxg,Steven Universe | How Ruby and Sapphire Met | The Answer | Cartoon Network,https://www.youtube.com/watch?v=rOm7cNOJpxg,Steven Universe,2017-12-27T20:00:00-08:00,True
jcQzzAaiJT8,Steven Universe | Steven's New Friend | Cartoon Network,https://www.youtube.com/watch?v=jcQzzAaiJT8,Cartoon Network UK,2017-06-17T08:00:04-07:00,True
F4AJfasBRxA,Steven Universe | Stronger Than You - Song | Cartoon Network,https://www.youtube.com/watch?v=F4AJfasBRxA,Steven Universe,2017-08-18T20:00:00-07:00,True
5ZtclwrcdOY,Happily Ever After Song | Steven Universe the Movie | Cartoon Network,https://www.youtube.com/watch?v=5ZtclwrcdOY,Cartoon Network,2019-09-04T15:18:14-07:00,True
RfEPerUMYfg,Steven Universe | Bismuth | Cartoon Network,https://www.youtube.com/watch?v=RfEPerUMYfg,Cartoon Network UK,2017-06-23T10:00:05-07:00,True
TuRTdj6tO4g,Every Time Steven Wasn't Feeling Himself | Steven Universe | Cartoon Network,https://www.youtube.com/watch?v=TuRTdj6tO4g,Steven Universe,2023-07-23T05:00:18-07:00,True
Tfv8CaPINWw,Steven Universe | Ruby and Sapphire's Wedding - They Fuse Into Garnet | Reunited | Cartoon Network,https://www.youtube.com/watch?v=Tfv8CaPINWw,Steven Universe,2018-12-21T22:00:02-08:00,True
iMChI43_me4,Steven Universe | Obsidian vs White Diamond Robot | Change Your Mind | Cartoon Network,https://www.youtube.com/watch?v=iMChI43_me4,Steven Universe,2019-09-16T22:00:03-07:00,True
MprSMmbRFvY,Steven Universe | Crystal Gem Shorts Compilation | Cartoon Network,https://www.youtube.com/watch?v=MprSMmbRFvY,Cartoon Network UK,2018-03-30T08:00:02-07:00,True
i_DXTc1cckg,Gumball | Anais' Evil New Friend | The Parasite | Cartoon Network,https://www.youtube.com/watch?v=i_DXTc1cckg,The Amazing World of Gumball,2018-02-22T00:00:02-08:00,True
v_A-3HWMnpo,Why Is Mrs Robinson So Mean? | The Wicked | Gumball | Cartoon Network,https://www.youtube.com/watch?v=v_A-3HWMnpo,The Amazing World of Gumball,2020-04-14T03:00:27-07:00,True
UM3d_KOEx6s,Chasing A Sugar High | The Question | Gumball | Cartoon Network,https://www.youtube.com/watch?v=UM3d_KOEx6s,The Amazing World of Gumball,2021-04-01T00:00:05-07:00,True
